"Participant","Item","RT","Beauty2","SelfRelevance","Recognition","PerceivedArtificiality","AnswerCondition","AnswerBelief","Condition","Trial1","CueColor","ScreenWidth","ScreenHeight","Beauty","Valence","Meaning","Worth","Trial2","Reality","Authenticity","Category","Subcategory","Style","Artist","Title","Norms_Liking","Norms_Valence","Norms_Arousal","Norms_Complexity","Norms_Familiarity","ManipulationDistrust","Emotion","Type","Belief"
"S120","51217.jpg",9.129,0.5,0.5,"No",0.55,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S120","11014.jpg",11.419,0.155,0.166666666666667,"No",0.85,"Not recognized","Not recognized","Human Forgery",20,"Blue",1920,953,0.5,0.5,0.833333333333333,0.2,38,0.7,0.405,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Beckmann, Max","The Night",0.174603174603175,0.0555555555555556,0.8625,0.977272727272727,0.75,0,"Negative - High intensity","Old","Human Forgery"
"S120","30625.jpg",10.584,0.431666666666667,0.5,"No",0.55,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S120","20127.jpg",15.968,0.516666666666667,0.333333333333333,"Yes",NA,"Human Original","Human Original","Human Forgery",47,"Blue",1920,953,0.381666666666667,0.5,0.5,0,42,0.79,0.335,"Portrait","Renaissance and Mannerism","Classical","Bronzino, Agnolo","Portrait of an Elderly Lady",0.291111111111111,0.328611111111111,0.35,0.536363636363636,0.513333333333334,0,"Negative - Low intensity","Old","Human Forgery"
"S120","10621.jpg",8.801,0.318333333333333,0.333333333333333,"No",0.55,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S120","40229.jpg",8.169,0.143333333333333,0.166666666666667,"No",0.35,"Not recognized","Not recognized","Human Forgery",36,"Blue",1920,953,0.141666666666667,0,0.666666666666667,0,9,0.325,0.385,"Still Life","Baroque and Rococo","Classical","Chardin, Jean Siméon","Dead Hare with Powder Flask and Game-bag",0,0.111111111111111,0.65,0.534090909090909,0.666666666666667,0,"Negative - High intensity","Old","AI Copy"
"S120","10319.jpg",8.883,0.0583333333333333,0,"No",0.15,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S120","21025.jpg",12.773,0.29,0.166666666666667,"No",0.25,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S120","40207.jpg",16.977,0.288333333333333,0,"Yes",NA,"Human Original","Human Original","Human Forgery",38,"Blue",1920,953,0.391666666666667,0.5,0.833333333333333,0,29,0.24,0.665,"Still Life","Baroque and Rococo","Classical","Zurbarán de, Francisco","Agnus Dei",0.444444444444445,0.0277777777777778,0.7875,0.454545454545455,0.416666666666667,0,"Negative - High intensity","Old","AI Original"
"S120","51326.jpg",14.321,0.26,0.166666666666667,"Yes",NA,"AI-Generated","AI Original","Human Original",40,"Red",1920,953,0.5,0.5,0,0,1,0.385,0.645,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Olitski, Jules","Lysander I",0.444444444444445,0.916666666666667,0.2375,0.113636363636364,0.833333333333333,0,"Positive - Low intensity","Old","AI Original"
"S120","30215.jpg",8.831,0.513333333333333,0.166666666666667,"No",0.35,"Not recognized","Not recognized","Human Original",9,"Red",1920,953,0.5,0.5,0.333333333333333,0.2,10,0.72,0.72,"Landscape","Baroque and Rococo","Classical","Koninck de, Philips","A Panoramic Landscape with a County Estate",0.73015873015873,0.680555555555555,0.1375,0.681818181818182,0.583333333333333,0,"Positive - Low intensity","Old","Human Original"
"S120","20718.jpg",10.04,0.381666666666667,0.333333333333333,"No",0.55,"Not recognized","Not recognized","Human Forgery",31,"Blue",1920,953,0.19,0.166666666666667,0.833333333333333,0,37,0.7,0.8,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Bacon, Francis","Studie nach Velazquez Porträt von Papst Innozenz X.",0.634920634920635,0.166666666666667,0.9625,0.704545454545454,0.333333333333333,0,"Negative - High intensity","Old","Human Original"
"S120","10514.jpg",7.803,0.5,0.5,"No",0.6,"Not recognized","Not recognized","Human Original",14,"Red",1920,953,0.625,0.5,0.333333333333333,0.4,34,0.775,0.665,"Scene","Impressionistic tendencies","Impressionist and Expressionist","Slevogt, Max","The Dancer Marietta di Rigardo",0.968253968253968,0.861111111111111,0.7,0.761363636363636,0,0,"Positive - High intensity","Old","Human Original"
"S169","20203.jpg",22.255,0.813333333333333,0.333333333333333,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","20717.jpg",18.97,0.59,0.833333333333333,"No",0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","50928.jpg",14.65,0.59,0.166666666666667,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","11020.jpg",14.521,0.318333333333333,0.166666666666667,"No",0.75,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","30408.jpg",14.874,0.911666666666667,0.833333333333333,"No",0.75,"Not recognized","Not recognized","AI-Generated",44,"Blue",1280,798,0.813333333333333,0.666666666666667,0.666666666666667,0.2,48,0.855,0.855,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Waldmüller, Ferdinand","View in the Prater",0.952380952380952,1,0.2875,0.704545454545454,0.833333333333333,0,"Positive - Low intensity","Old","Human Original"
"S169","51204.jpg",30.525,0.388333333333333,0.166666666666667,"Yes",NA,"Human Original","AI Original","Human Forgery",42,"Red",1280,798,0.61,0.5,0.166666666666667,0.2,6,0.055,0.845,"Abstract","Informel tendencies","Abstract and Avant-garde","Götz, Karl Otto","Giverny VII",0.666666666666667,0.736111111111111,0.9125,0.704545454545454,0.833333333333333,0,"Positive - High intensity","Old","AI Original"
"S169","51219.jpg",14.116,0.571666666666667,0.333333333333333,"No",0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","41026.jpg",19.673,0.646666666666667,0.5,"Yes",NA,"Human Original","Human Original","Human Forgery",38,"Red",1280,798,0.616666666666667,0.666666666666667,0.666666666666667,0.2,31,0.77,0.76,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Richter, Gerhard","Küchenstuhl",0.571428571428571,0.402777777777778,0.3125,0.295454545454545,0.333333333333333,0,"Negative - Low intensity","Old","Human Original"
"S169","21022.jpg",24.456,0.626666666666667,0.666666666666667,"No",0.35,"Not recognized","Not recognized","Human Forgery",43,"Red",1280,798,0.568333333333333,0.666666666666667,0.666666666666667,0.4,15,0.9,0.89,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Warhol, Andy","David Hockney",0.777777777777778,0.708333333333333,0.725,0.511363636363636,0.25,0,"Positive - High intensity","Old","Human Original"
"S169","40716.jpg",17.46,0.613333333333333,0.666666666666667,"Yes",NA,"Human Original","AI Original","Human Original",48,"Green",1280,798,0.415,0.5,0.166666666666667,0.4,22,0.745,0.8,"Still Life","Expressionistic tendencies","Impressionist and Expressionist","Morandi, Giorgio","Still Life",0.317460317460317,0.652777777777778,0.05,0.125,0.5,0,"Positive - Low intensity","Old","Human Original"
"S169","40306.jpg",30.249,0.241666666666667,0.166666666666667,"Yes",NA,"AI-Generated","AI Original","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","41010.jpg",10.856,0.0683333333333334,0,"No",0.95,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","10139.jpg",13.657,0.678333333333333,0.666666666666667,"No",0.65,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","30215.jpg",12.891,0.578333333333333,0.5,"No",0.3,"Not recognized","Not recognized","Human Original",18,"Green",1280,798,0.57,0.666666666666667,0.5,0.4,35,0.83,0.19,"Landscape","Baroque and Rococo","Classical","Koninck de, Philips","A Panoramic Landscape with a County Estate",0.73015873015873,0.680555555555555,0.1375,0.681818181818182,0.583333333333333,0,"Positive - Low intensity","Old","Human Forgery"
"S169","30601.jpg",22.312,0.663333333333333,0.666666666666667,"Yes",NA,"Human Forgery","Human Forgery","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","20722.jpg",12.651,0.606666666666667,0.666666666666667,"No",0.75,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","40207.jpg",15.274,0.5,0.333333333333333,"Yes",NA,"AI-Generated","AI Original","AI-Generated",20,"Blue",1280,798,0.336666666666667,0.333333333333333,0.333333333333333,0.4,23,0.195,0.225,"Still Life","Baroque and Rococo","Classical","Zurbarán de, Francisco","Agnus Dei",0.444444444444445,0.0277777777777778,0.7875,0.454545454545455,0.416666666666667,0,"Negative - High intensity","Old","AI Copy"
"S169","40224.jpg",14.607,0.651666666666667,0.5,"Yes",NA,"AI-Generated","AI Original","AI-Generated",23,"Blue",1280,798,0.336666666666667,0.666666666666667,0.833333333333333,0.4,12,0.705,0.82,"Still Life","Baroque and Rococo","Classical","Snyders, Frans","Three Monkeys with Fruit",0.793650793650794,0.638888888888889,0.825,0.954545454545454,0.583333333333333,0,"Positive - High intensity","Old","Human Original"
"S169","10609.jpg",12.229,0.398333333333333,0.5,"No",0.85,"Not recognized","Not recognized","Human Forgery",47,"Red",1280,798,0.5,0.333333333333333,0.333333333333333,0.2,29,0.195,0.85,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Seurat, Georges-Pierre","Chorus in a Night Club (Le Chahut)",0.714285714285714,0.791666666666667,0.75,0.602272727272727,0.583333333333333,0,"Positive - High intensity","Old","AI Original"
"S169","11027.jpg",15.325,0.358333333333333,0.333333333333333,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","51015.jpg",9.058,0.416666666666667,0.166666666666667,"No",0.85,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","20210.jpg",21.558,0.59,0.5,"Yes",NA,"Human Forgery","Human Forgery","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","10729.jpg",12.808,0.711666666666667,0.666666666666667,"Yes",NA,"Human Original","Human Original","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","20720.jpg",18.546,0.6,0.666666666666667,"No",0.7,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","40309.jpg",18.398,0.533333333333333,0.666666666666667,"Yes",NA,"Human Original","Human Forgery","Human Original",21,"Green",1280,798,0.26,0.666666666666667,0.666666666666667,0.6,33,0.18,0.595,"Still Life","Idealistic tendencies","Romantic and Realism","Goya de, Francisco José","Still Life with Golden Bream",0.333333333333333,0.291666666666667,0.35,0.443181818181818,0.583333333333333,0,"Negative - Low intensity","Old","AI Original"
"S169","51339.jpg",9.205,0.395,0.333333333333333,"No",0.75,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","41004.jpg",15.565,0.641666666666667,0.666666666666667,"Yes",NA,"AI-Generated","AI Original","AI-Generated",14,"Blue",1280,798,0.638333333333333,0.666666666666667,0.5,0.2,30,0.235,0.23,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Barraud, François","Tulips perroquets",0.380952380952381,0.375,0.2875,0.488636363636364,1,0,"Negative - Low intensity","Old","AI Copy"
"S169","30218.jpg",9.755,0.725,0.666666666666667,"No",0.75,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","51323.jpg",20.092,0.405,0,"Yes",NA,"AI-Generated","AI Original","Human Original",36,"Green",1280,798,0.766666666666667,0.666666666666667,0.166666666666667,0.4,5,0.825,0.845,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Newman, Barnett","Two Edges",0.555555555555555,0.777777777777778,0.175,0.136363636363636,0.166666666666666,0,"Positive - Low intensity","Old","Human Original"
"S169","20718.jpg",26.508,0.378333333333333,0.5,"Yes",NA,"Human Forgery","AI Original","Human Original",41,"Green",1280,798,0.0516666666666667,0.166666666666667,0.666666666666667,0.2,44,0.835,0.825,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Bacon, Francis","Studie nach Velazquez Porträt von Papst Innozenz X.",0.634920634920635,0.166666666666667,0.9625,0.704545454545454,0.333333333333333,0,"Negative - High intensity","Old","Human Original"
"S169","11126.jpg",16.439,0.606666666666667,0.5,"Yes",NA,"AI-Generated","AI Original","AI-Generated",35,"Blue",1280,798,0.565,0.666666666666667,0.666666666666667,0.2,3,0.095,0.895,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Triumph des Einhorns",0.365079365079365,0.152777777777778,1,1,0.25,0,"Negative - High intensity","Old","AI Original"
"S169","10624.jpg",14.606,0.678333333333333,0.5,"Yes",NA,"Human Original","Human Original","AI-Generated",33,"Blue",1280,798,0.69,0.666666666666667,0.166666666666667,0.2,10,0.19,0.275,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Ensor, James","The Rower",0.365079365079365,0.236111111111111,0.2375,0.568181818181818,0.583333333333333,0,"Negative - Low intensity","Old","AI Copy"
"S169","10229.jpg",14.857,0.585,0.666666666666667,"Yes",NA,"AI-Generated","AI Original","Human Original",22,"Green",1280,798,0.853333333333333,0.833333333333333,0.666666666666667,0.6,41,0.8,0.765,"Scene","Baroque and Rococo","Classical","Zurbarán de, Francisco","Christ and the Virgin in the House at Nazareth",0.555555555555555,0.361111111111111,0.3375,0.761363636363636,0.333333333333333,0,"Negative - Low intensity","Old","Human Original"
"S169","10632.jpg",13.611,0.665,0.666666666666667,"Yes",NA,"AI-Generated","AI Original","AI-Generated",2,"Blue",1280,798,0.595,0.666666666666667,0.833333333333333,0.4,24,0.24,0.82,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Sérusier, Paul","The Downpour",0.476190476190476,0.333333333333333,0.2875,0.397727272727273,0.0833333333333334,0,"Negative - Low intensity","Old","AI Original"
"S169","20714.jpg",15.628,0.305,0.166666666666667,"Yes",NA,"Human Original","Human Forgery","Human Original",9,"Green",1280,798,0.386666666666667,0.666666666666667,0.833333333333333,0.4,17,0.86,0.87,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Nolde, Emil","Frau mit roter Kapuze",0.619047619047619,0.125,0.8875,0.545454545454545,0,0,"Negative - High intensity","Old","Human Original"
"S169","30403.jpg",19.342,0.651666666666667,0.666666666666667,"Yes",NA,"AI-Generated","Human Forgery","Human Original",13,"Green",1280,798,0.856666666666667,0.833333333333333,0.166666666666667,0.4,21,0.27,0.175,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Gauermann, Friedrich","Der hohe Steinberg bei Berchtesgaden",0.984126984126984,0.972222222222222,0.2875,0.670454545454545,0.75,0,"Positive - Low intensity","Old","AI Copy"
"S169","40229.jpg",19.005,0.381666666666667,0.666666666666667,"Yes",NA,"Human Original","Human Forgery","Human Forgery",31,"Red",1280,798,0.415,0.333333333333333,0.666666666666667,0.4,37,0.165,0.215,"Still Life","Baroque and Rococo","Classical","Chardin, Jean Siméon","Dead Hare with Powder Flask and Game-bag",0,0.111111111111111,0.65,0.534090909090909,0.666666666666667,0,"Negative - High intensity","Old","AI Copy"
"S169","40618.jpg",10.208,0.583333333333333,0.333333333333333,"No",0.85,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","30407.jpg",12.502,0.685,0.666666666666667,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","20126.jpg",15.874,0.635,0.666666666666667,"No",0.9,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","30219.jpg",11.194,0.671666666666667,0.666666666666667,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","11107.jpg",11.707,0.223333333333333,0,"No",0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","10601.jpg",19.675,0.741666666666667,0.666666666666667,"Yes",NA,"Human Original","Human Forgery","Human Forgery",46,"Red",1280,798,0.86,0.833333333333333,0.833333333333333,0.4,8,0.16,0.5,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Boccioni, Umberto","Riot in the Galleria (A Brawl)",0.73015873015873,0.611111111111111,0.9125,0.761363636363636,0.75,0,"Positive - High intensity","Old","AI Original"
"S169","51328.jpg",11.651,0.348333333333333,0,"Yes",NA,"AI-Generated","AI Original","Human Original",37,"Green",1280,798,0.115,0.333333333333333,0.166666666666667,0.2,36,0.8,0.16,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Rothko, Mark","Untitled",0.0952380952380953,0.5,0.1,0,0.833333333333333,0,"Negative - Low intensity","Old","Human Forgery"
"S169","31006.jpg",9.396,0.546666666666667,0,"No",0.85,"Not recognized","Not recognized","AI-Generated",27,"Blue",1280,798,0.803333333333333,0.666666666666667,0,0.2,43,0.18,0.495,"Landscape","Realistic tendencies II. (20th century)","Romantic and Realism","O`Keeffe, Giorgia","Ends of Barns",0.73015873015873,0.861111111111111,0,0.170454545454545,0.0833333333333334,0,"Positive - Low intensity","Old","AI Copy"
"S169","51322.jpg",8.923,0.325,0,"No",0.95,"Not recognized","Not recognized","Human Forgery",28,"Red",1280,798,0.5,0.5,0.166666666666667,0.2,11,0.79,0.115,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square, Decided",0.0793650793650794,0.430555555555556,0.225,0.0227272727272727,0.583333333333333,0,"Negative - Low intensity","Old","Human Forgery"
"S169","51330.jpg",15.826,0.571666666666667,0.333333333333333,"Yes",NA,"Human Original","AI Original","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","10319.jpg",9.558,0.131666666666667,0,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","31010.jpg",8.511,0.356666666666667,0,"No",0.95,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S169","51208.jpg",9.352,0.705,0.666666666666667,"No",0.65,"Not recognized","Not recognized","Human Forgery",15,"Red",1280,798,0.78,0.833333333333333,0.5,0.4,9,0.075,0.2,"Abstract","Informel tendencies","Abstract and Avant-garde","Richter, Gerhard","Abstraktes Bild Courbet",0.428571428571429,0.708333333333333,0.8875,0.931818181818182,0.75,0,"Positive - High intensity","Old","AI Copy"
"S169","30201.jpg",11.627,0.775,0.666666666666667,"Yes",NA,"Human Original","Human Original","AI-Generated",4,"Blue",1280,798,0.81,0.666666666666667,0.5,0.2,28,0.325,0.185,"Landscape","Baroque and Rococo","Classical","Carracci, Annibale","River Landscape",1,0.875,0.225,0.784090909090909,0.916666666666667,0,"Positive - Low intensity","Old","AI Copy"
"S169","10210.jpg",9.94,0.296666666666667,0.166666666666667,"No",0.85,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
